Time_UTC;Right_Ascension;Declination;Antenna_Azimut;Antenna_Elevation;Number_of_Observers;Total_Count;Average;Relative_Count;Relative_Count_Average;Monthly_Average;Monthly_Maximum;Monthly_Minimum;Monthly_Standard_Deviation;Monthly_Number_of_Invalid_Entries;Valid_data
20130102163000;15.360727309000367;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130102173000;16.363465218321153;49.84692171858093;90.0;0.0;1;78;78.0;59.973053;59.973053;65.029205;291;0;0.0;0;True
20130102183000;17.366203127672975;49.84692171858093;90.0;0.0;1;59;59.0;45.36423;45.36423;65.029205;291;0;0.0;0;True
20130102193000;18.3689410369941;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130102203000;19.37167894631557;49.84692171858093;90.0;0.0;1;47;47.0;36.137608;36.137608;65.029205;291;0;0.0;0;True
20130102213000;20.37441685566739;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130102223000;21.377154764988518;49.84692171858093;90.0;0.0;1;80;80.0;61.510822;61.510822;65.029205;291;0;0.0;0;True
20130102233000;22.379892674309986;49.84692171858093;90.0;0.0;1;87;87.0;66.89302;66.89302;65.029205;291;0;0.0;0;True
20130103003000;-0.6173694163378514;49.84692171858093;90.0;0.0;1;73;73.0;56.128628;56.128628;65.029205;291;0;0.0;0;True
20130103013000;0.3853684929829342;49.84692171858093;90.0;0.0;1;70;70.0;53.82197;53.82197;65.029205;291;0;0.0;0;True
20130103023000;1.388106402304743;49.84692171858093;90.0;0.0;1;78;78.0;59.973053;59.973053;65.029205;291;0;0.0;0;True
20130103033000;2.390844311656224;49.84692171858093;90.0;0.0;1;82;82.0;63.048595;63.048595;65.029205;291;0;0.0;0;True
20130103043000;3.3935822209776916;49.84692171858093;90.0;0.0;1;104;104.0;79.96407;79.96407;65.029205;291;0;0.0;0;True
20130103053000;4.3963201302995;49.84692171858093;90.0;0.0;1;108;108.0;83.03961;83.03961;65.029205;291;0;0.0;0;True
20130103063000;5.399058039650981;49.84692171858093;90.0;0.0;1;134;134.0;103.03063;103.03063;65.029205;291;0;0.0;0;True
20130103073000;6.401795948972449;49.84692171858093;90.0;0.0;1;172;172.0;132.24828;132.24828;65.029205;291;0;0.0;0;True
20130103083000;7.404533858293576;49.84692171858093;90.0;0.0;1;214;214.0;164.54146;164.54146;65.029205;291;0;0.0;0;True
20130103093000;8.407271767645739;49.84692171858093;90.0;0.0;1;206;206.0;158.39037;158.39037;65.029205;291;0;0.0;0;True
20130103103000;9.410009676966865;49.84692171858093;90.0;0.0;1;208;208.0;159.92815;159.92815;65.029205;291;0;0.0;0;True
20130103113000;10.412747586288333;49.84692171858093;90.0;0.0;1;209;209.0;160.69702;160.69702;65.029205;291;0;0.0;0;True
20130103123000;11.415485495640496;49.84692171858093;90.0;0.0;1;250;250.0;192.22133;192.22133;65.029205;291;0;0.0;0;True
20130103133000;12.418223404961282;49.84692171858093;90.0;0.0;1;291;291.0;223.74562;223.74562;65.029205;291;0;0.0;0;True
20130103143000;13.42096131428309;49.84692171858093;90.0;0.0;1;278;278.0;213.7501;213.7501;65.029205;291;0;0.0;0;True
20130103153000;14.423699223634571;49.84692171858093;90.0;0.0;1;205;205.0;157.62149;157.62149;65.029205;291;0;0.0;0;True
20130103163000;15.426437132956039;49.84692171858093;90.0;0.0;1;172;172.0;132.24828;132.24828;65.029205;291;0;0.0;0;True
20130103173000;16.429175042277848;49.84692171858093;90.0;0.0;1;143;143.0;109.9506;109.9506;65.029205;291;0;0.0;0;True
20130103183000;17.431912951628647;49.84692171858093;90.0;0.0;1;154;154.0;118.40833;118.40833;65.029205;291;0;0.0;0;True
20130103193000;18.434650860950796;49.84692171858093;90.0;0.0;1;178;178.0;136.86159;136.86159;65.029205;291;0;0.0;0;True
20130103203000;19.43738877027124;49.84692171858093;90.0;0.0;1;170;170.0;130.7105;130.7105;65.029205;291;0;0.0;0;True
20130103213000;20.440126679623404;49.84692171858093;90.0;0.0;1;138;138.0;106.10617;106.10617;65.029205;291;0;0.0;0;True
20130103223000;21.442864588945213;49.84692171858093;90.0;0.0;1;94;94.0;72.275215;72.275215;65.029205;291;0;0.0;0;True
20130103233000;22.445602498265657;49.84692171858093;90.0;0.0;1;67;67.0;51.515316;51.515316;65.029205;291;0;0.0;0;True
20130104003000;-0.5516595923818386;49.84692171858093;90.0;0.0;1;59;59.0;45.36423;45.36423;65.029205;291;0;0.0;0;True
20130104013000;0.4510783169386059;49.84692171858093;90.0;0.0;1;60;60.0;46.133118;46.133118;65.029205;291;0;0.0;0;True
20130104023000;1.4538162262604146;49.84692171858093;90.0;0.0;1;53;53.0;40.75092;40.75092;65.029205;291;0;0.0;0;True
20130104033000;2.456554135612919;49.84692171858093;90.0;0.0;1;62;62.0;47.670887;47.670887;65.029205;291;0;0.0;0;True
20130104043000;3.4592920449333633;49.84692171858093;90.0;0.0;1;66;66.0;50.74643;50.74643;65.029205;291;0;0.0;0;True
20130104053000;4.462029954255172;49.84692171858093;90.0;0.0;1;66;66.0;50.74643;50.74643;65.029205;291;0;0.0;0;True
20130104063000;5.464767863606653;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130104073000;6.467505772928121;49.84692171858093;90.0;0.0;1;115;115.0;88.42181;88.42181;65.029205;291;0;0.0;0;True
20130104083000;7.470243682249929;49.84692171858093;90.0;0.0;1;110;110.0;84.577385;84.577385;65.029205;291;0;0.0;0;True
20130104093000;8.47298159160141;49.84692171858093;90.0;0.0;1;96;96.0;73.81299;73.81299;65.029205;291;0;0.0;0;True
20130104103000;9.475719500922878;49.84692171858093;90.0;0.0;1;97;97.0;74.58187;74.58187;65.029205;291;0;0.0;0;True
20130104113000;10.478457410244005;49.84692171858093;90.0;0.0;1;94;94.0;72.275215;72.275215;65.029205;291;0;0.0;0;True
20130104123000;11.481195319596168;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130104133000;12.483933228917635;49.84692171858093;90.0;0.0;1;81;81.0;62.27971;62.27971;65.029205;291;0;0.0;0;True
20130104143000;13.486671138238762;49.84692171858093;90.0;0.0;1;86;86.0;66.12414;66.12414;65.029205;291;0;0.0;0;True
20130104153000;14.489409047590925;49.84692171858093;90.0;0.0;1;58;58.0;44.59535;44.59535;65.029205;291;0;0.0;0;True
20130104163000;15.49214695691171;49.84692171858093;90.0;0.0;1;65;65.0;49.977543;49.977543;65.029205;291;0;0.0;0;True
20130104173000;16.49488486623352;49.84692171858093;90.0;0.0;1;63;63.0;48.439774;48.439774;65.029205;291;0;0.0;0;True
20130104183000;17.497622775585;49.84692171858093;90.0;0.0;1;51;51.0;39.21315;39.21315;65.029205;291;0;0.0;0;True
20130104193000;18.500360684906468;49.84692171858093;90.0;0.0;1;59;59.0;45.36423;45.36423;65.029205;291;0;0.0;0;True
20130104203000;19.503098594228277;49.84692171858093;90.0;0.0;1;52;52.0;39.982037;39.982037;65.029205;291;0;0.0;0;True
20130104213000;20.505836503579076;49.84692171858093;90.0;0.0;1;58;58.0;44.59535;44.59535;65.029205;291;0;0.0;0;True
20130104223000;21.508574412900884;49.84692171858093;90.0;0.0;1;29;29.0;22.297674;22.297674;65.029205;291;0;0.0;0;True
20130104233000;22.511312322222352;49.84692171858093;90.0;0.0;1;37;37.0;28.448755;28.448755;65.029205;291;0;0.0;0;True
20130105003000;-0.4859497684261669;49.84692171858093;90.0;0.0;1;36;36.0;27.67987;27.67987;65.029205;291;0;0.0;0;True
20130105013000;0.5167881408953008;49.84692171858093;90.0;0.0;1;39;39.0;29.986526;29.986526;65.029205;291;0;0.0;0;True
20130105023000;1.5195260502164274;49.84692171858093;90.0;0.0;1;57;57.0;43.82646;43.82646;65.029205;291;0;0.0;0;True
20130105033000;2.5222639595685905;49.84692171858093;90.0;0.0;1;54;54.0;41.519806;41.519806;65.029205;291;0;0.0;0;True
20130105043000;3.525001868890058;49.84692171858093;90.0;0.0;1;69;69.0;53.053085;53.053085;65.029205;291;0;0.0;0;True
20130105053000;4.527739778210844;49.84692171858093;90.0;0.0;1;84;84.0;64.586365;64.586365;65.029205;291;0;0.0;0;True
20130105063000;5.530477687563348;49.84692171858093;90.0;0.0;1;85;85.0;65.35525;65.35525;65.029205;291;0;0.0;0;True
